KommuneNr,IndicatorType,Year,Value,KommuneName
430,Andel 0-17-årige,2017,20.5,Faaborg-Midtfyn Kommune
430,Andel 0-17-årige,2018,20.3,Faaborg-Midtfyn Kommune
430,Andel 0-17-årige,2019,20.2,Faaborg-Midtfyn Kommune
430,Andel 0-17-årige,2020,20.0,Faaborg-Midtfyn Kommune
440,Andel 0-17-årige,2010,22.9,Kerteminde Kommune
440,Andel 0-17-årige,2011,22.5,Kerteminde Kommune
440,Andel 0-17-årige,2012,22.0,Kerteminde Kommune
440,Andel 0-17-årige,2013,21.6,Kerteminde Kommune
440,Andel 0-17-årige,2014,21.0,Kerteminde Kommune
440,Andel 0-17-årige,2015,20.5,Kerteminde Kommune
440,Andel 0-17-årige,2016,20.1,Kerteminde Kommune
440,Andel 0-17-årige,2017,20.0,Kerteminde Kommune
440,Andel 0-17-årige,2018,19.7,Kerteminde Kommune
440,Andel 0-17-årige,2019,19.4,Kerteminde Kommune
440,Andel 0-17-årige,2020,19.2,Kerteminde Kommune
450,Andel 0-17-årige,2010,21.9,Nyborg Kommune
450,Andel 0-17-årige,2011,21.6,Nyborg Kommune
450,Andel 0-17-årige,2012,21.4,Nyborg Kommune
450,Andel 0-17-årige,2013,21.1,Nyborg Kommune
450,Andel 0-17-årige,2014,20.7,Nyborg Kommune
450,Andel 0-17-årige,2015,20.4,Nyborg Kommune
450,Andel 0-17-årige,2016,20.2,Nyborg Kommune
450,Andel 0-17-årige,2017,20.1,Nyborg Kommune
450,Andel 0-17-årige,2018,20.1,Nyborg Kommune
450,Andel 0-17-årige,2019,19.7,Nyborg Kommune
450,Andel 0-17-årige,2020,19.5,Nyborg Kommune
461,Andel 0-17-årige,2010,20.7,Odense Kommune
461,Andel 0-17-årige,2011,20.5,Odense Kommune
461,Andel 0-17-årige,2012,20.3,Odense Kommune
461,Andel 0-17-årige,2013,20.0,Odense Kommune
461,Andel 0-17-årige,2014,19.7,Odense Kommune
461,Andel 0-17-årige,2015,19.5,Odense Kommune
461,Andel 0-17-årige,2016,19.2,Odense Kommune
461,Andel 0-17-årige,2017,19.1,Odense Kommune
461,Andel 0-17-årige,2018,18.8,Odense Kommune
461,Andel 0-17-årige,2019,18.6,Odense Kommune
461,Andel 0-17-årige,2020,18.5,Odense Kommune
479,Andel 0-17-årige,2010,21.3,Svendborg Kommune
479,Andel 0-17-årige,2011,21.1,Svendborg Kommune
479,Andel 0-17-årige,2012,20.9,Svendborg Kommune
479,Andel 0-17-årige,2013,20.6,Svendborg Kommune
479,Andel 0-17-årige,2014,20.2,Svendborg Kommune
479,Andel 0-17-årige,2015,20.0,Svendborg Kommune
479,Andel 0-17-årige,2016,19.8,Svendborg Kommune
479,Andel 0-17-årige,2017,19.7,Svendborg Kommune
479,Andel 0-17-årige,2018,19.4,Svendborg Kommune
479,Andel 0-17-årige,2019,19.3,Svendborg Kommune
479,Andel 0-17-årige,2020,19.3,Svendborg Kommune
480,Andel 0-17-årige,2010,23.1,Nordfyns Kommune
480,Andel 0-17-årige,2011,22.8,Nordfyns Kommune
480,Andel 0-17-årige,2012,22.6,Nordfyns Kommune
480,Andel 0-17-årige,2013,22.0,Nordfyns Kommune
480,Andel 0-17-årige,2014,21.5,Nordfyns Kommune
480,Andel 0-17-årige,2015,21.2,Nordfyns Kommune
480,Andel 0-17-årige,2016,20.9,Nordfyns Kommune
480,Andel 0-17-årige,2017,20.8,Nordfyns Kommune
480,Andel 0-17-årige,2018,20.4,Nordfyns Kommune
480,Andel 0-17-årige,2019,20.0,Nordfyns Kommune
480,Andel 0-17-årige,2020,19.7,Nordfyns Kommune
482,Andel 0-17-årige,2010,17.0,Langeland Kommune
482,Andel 0-17-årige,2011,16.7,Langeland Kommune
482,Andel 0-17-årige,2012,16.1,Langeland Kommune
482,Andel 0-17-årige,2013,15.6,Langeland Kommune
482,Andel 0-17-årige,2014,15.4,Langeland Kommune
482,Andel 0-17-årige,2015,15.0,Langeland Kommune
482,Andel 0-17-årige,2016,14.9,Langeland Kommune
482,Andel 0-17-årige,2017,14.9,Langeland Kommune
482,Andel 0-17-årige,2018,14.5,Langeland Kommune
482,Andel 0-17-årige,2019,14.1,Langeland Kommune
482,Andel 0-17-årige,2020,13.7,Langeland Kommune
492,Andel 0-17-årige,2010,16.5,Ærø Kommune
492,Andel 0-17-årige,2011,16.4,Ærø Kommune
492,Andel 0-17-årige,2012,16.4,Ærø Kommune
492,Andel 0-17-årige,2013,15.8,Ærø Kommune
492,Andel 0-17-årige,2014,15.1,Ærø Kommune
492,Andel 0-17-årige,2015,14.6,Ærø Kommune
492,Andel 0-17-årige,2016,14.7,Ærø Kommune
492,Andel 0-17-årige,2017,13.7,Ærø Kommune
492,Andel 0-17-årige,2018,13.9,Ærø Kommune
492,Andel 0-17-årige,2019,13.6,Ærø Kommune
492,Andel 0-17-årige,2020,13.6,Ærø Kommune
510,Andel 0-17-årige,2010,22.6,Haderslev Kommune
510,Andel 0-17-årige,2011,22.2,Haderslev Kommune
510,Andel 0-17-årige,2012,21.9,Haderslev Kommune
510,Andel 0-17-årige,2013,21.5,Haderslev Kommune
510,Andel 0-17-årige,2014,21.0,Haderslev Kommune
510,Andel 0-17-årige,2015,20.7,Haderslev Kommune
510,Andel 0-17-årige,2016,20.5,Haderslev Kommune
510,Andel 0-17-årige,2017,20.3,Haderslev Kommune
510,Andel 0-17-årige,2018,20.1,Haderslev Kommune
510,Andel 0-17-årige,2019,19.8,Haderslev Kommune
510,Andel 0-17-årige,2020,19.6,Haderslev Kommune
530,Andel 0-17-årige,2010,23.9,Billund Kommune
530,Andel 0-17-årige,2011,23.5,Billund Kommune
530,Andel 0-17-årige,2012,23.5,Billund Kommune
530,Andel 0-17-årige,2013,23.1,Billund Kommune
530,Andel 0-17-årige,2014,22.6,Billund Kommune
530,Andel 0-17-årige,2015,22.2,Billund Kommune
530,Andel 0-17-årige,2016,21.9,Billund Kommune
530,Andel 0-17-årige,2017,21.8,Billund Kommune
530,Andel 0-17-årige,2018,21.5,Billund Kommune
530,Andel 0-17-årige,2019,21.2,Billund Kommune
530,Andel 0-17-årige,2020,21.2,Billund Kommune
540,Andel 0-17-årige,2010,22.2,Sønderborg Kommune
540,Andel 0-17-årige,2011,21.9,Sønderborg Kommune
540,Andel 0-17-årige,2012,21.5,Sønderborg Kommune
540,Andel 0-17-årige,2013,21.2,Sønderborg Kommune
540,Andel 0-17-årige,2014,20.8,Sønderborg Kommune
540,Andel 0-17-årige,2015,20.5,Sønderborg Kommune
540,Andel 0-17-årige,2016,20.1,Sønderborg Kommune
540,Andel 0-17-årige,2017,19.9,Sønderborg Kommune
540,Andel 0-17-årige,2018,19.6,Sønderborg Kommune
540,Andel 0-17-årige,2019,19.3,Sønderborg Kommune
540,Andel 0-17-årige,2020,19.1,Sønderborg Kommune
550,Andel 0-17-årige,2010,22.2,Tønder Kommune
550,Andel 0-17-årige,2011,21.8,Tønder Kommune
550,Andel 0-17-årige,2012,21.3,Tønder Kommune
550,Andel 0-17-årige,2013,20.8,Tønder Kommune
550,Andel 0-17-årige,2014,20.5,Tønder Kommune
550,Andel 0-17-årige,2015,20.2,Tønder Kommune
550,Andel 0-17-årige,2016,19.7,Tønder Kommune
550,Andel 0-17-årige,2017,19.8,Tønder Kommune
550,Andel 0-17-årige,2018,19.4,Tønder Kommune
550,Andel 0-17-årige,2019,19.2,Tønder Kommune
550,Andel 0-17-årige,2020,19.0,Tønder Kommune
561,Andel 0-17-årige,2010,22.0,Esbjerg Kommune
561,Andel 0-17-årige,2011,21.7,Esbjerg Kommune
561,Andel 0-17-årige,2012,21.3,Esbjerg Kommune
561,Andel 0-17-årige,2013,21.0,Esbjerg Kommune
561,Andel 0-17-årige,2014,20.7,Esbjerg Kommune
561,Andel 0-17-årige,2015,20.4,Esbjerg Kommune
561,Andel 0-17-årige,2016,20.2,Esbjerg Kommune
561,Andel 0-17-årige,2017,20.2,Esbjerg Kommune
561,Andel 0-17-årige,2018,20.0,Esbjerg Kommune
561,Andel 0-17-årige,2019,19.9,Esbjerg Kommune
561,Andel 0-17-årige,2020,19.8,Esbjerg Kommune
563,Andel 0-17-årige,2010,19.6,Fanø Kommune
563,Andel 0-17-årige,2011,19.5,Fanø Kommune
563,Andel 0-17-årige,2012,18.9,Fanø Kommune
563,Andel 0-17-årige,2013,18.0,Fanø Kommune
563,Andel 0-17-årige,2014,18.1,Fanø Kommune
563,Andel 0-17-årige,2015,17.7,Fanø Kommune
563,Andel 0-17-årige,2016,17.6,Fanø Kommune
563,Andel 0-17-årige,2017,18.2,Fanø Kommune
563,Andel 0-17-årige,2018,18.3,Fanø Kommune
563,Andel 0-17-årige,2019,18.1,Fanø Kommune
563,Andel 0-17-årige,2020,18.0,Fanø Kommune
573,Andel 0-17-årige,2010,23.7,Varde Kommune
573,Andel 0-17-årige,2011,23.6,Varde Kommune
573,Andel 0-17-årige,2012,23.2,Varde Kommune
573,Andel 0-17-årige,2013,22.7,Varde Kommune
573,Andel 0-17-årige,2014,22.2,Varde Kommune
573,Andel 0-17-årige,2015,21.9,Varde Kommune
573,Andel 0-17-årige,2016,21.4,Varde Kommune
573,Andel 0-17-årige,2017,21.2,Varde Kommune
573,Andel 0-17-årige,2018,21.0,Varde Kommune
573,Andel 0-17-årige,2019,20.6,Varde Kommune
573,Andel 0-17-årige,2020,20.5,Varde Kommune
575,Andel 0-17-årige,2010,24.3,Vejen Kommune
575,Andel 0-17-årige,2011,24.3,Vejen Kommune
575,Andel 0-17-årige,2012,23.9,Vejen Kommune
575,Andel 0-17-årige,2013,23.7,Vejen Kommune
575,Andel 0-17-årige,2014,23.1,Vejen Kommune
575,Andel 0-17-årige,2015,22.6,Vejen Kommune
575,Andel 0-17-årige,2016,22.4,Vejen Kommune
575,Andel 0-17-årige,2017,22.1,Vejen Kommune
575,Andel 0-17-årige,2018,21.9,Vejen Kommune
575,Andel 0-17-årige,2019,21.6,Vejen Kommune
575,Andel 0-17-årige,2020,21.2,Vejen Kommune
580,Andel 0-17-årige,2010,22.7,Aabenraa Kommune
580,Andel 0-17-årige,2011,22.4,Aabenraa Kommune
580,Andel 0-17-årige,2012,22.0,Aabenraa Kommune
580,Andel 0-17-årige,2013,21.6,Aabenraa Kommune
580,Andel 0-17-årige,2014,21.3,Aabenraa Kommune
580,Andel 0-17-årige,2015,21.0,Aabenraa Kommune
580,Andel 0-17-årige,2016,20.8,Aabenraa Kommune
580,Andel 0-17-årige,2017,20.5,Aabenraa Kommune
580,Andel 0-17-årige,2018,20.3,Aabenraa Kommune
580,Andel 0-17-årige,2019,20.0,Aabenraa Kommune
580,Andel 0-17-årige,2020,19.9,Aabenraa Kommune
607,Andel 0-17-årige,2010,22.4,Fredericia Kommune
607,Andel 0-17-årige,2011,22.2,Fredericia Kommune
607,Andel 0-17-årige,2012,22.0,Fredericia Kommune
607,Andel 0-17-årige,2013,21.8,Fredericia Kommune
607,Andel 0-17-årige,2014,21.5,Fredericia Kommune
607,Andel 0-17-årige,2015,21.2,Fredericia Kommune
607,Andel 0-17-årige,2016,20.9,Fredericia Kommune
607,Andel 0-17-årige,2017,20.8,Fredericia Kommune
607,Andel 0-17-årige,2018,20.6,Fredericia Kommune
607,Andel 0-17-årige,2019,20.4,Fredericia Kommune
607,Andel 0-17-årige,2020,20.0,Fredericia Kommune
621,Andel 0-17-årige,2010,23.0,Kolding Kommune
621,Andel 0-17-årige,2011,22.9,Kolding Kommune
621,Andel 0-17-årige,2012,22.7,Kolding Kommune
621,Andel 0-17-årige,2013,22.4,Kolding Kommune
621,Andel 0-17-årige,2014,22.2,Kolding Kommune
621,Andel 0-17-årige,2015,22.0,Kolding Kommune
621,Andel 0-17-årige,2016,21.8,Kolding Kommune
621,Andel 0-17-årige,2017,21.7,Kolding Kommune
621,Andel 0-17-årige,2018,21.6,Kolding Kommune
621,Andel 0-17-årige,2019,21.4,Kolding Kommune
621,Andel 0-17-årige,2020,21.2,Kolding Kommune
630,Andel 0-17-årige,2010,23.8,Vejle Kommune
630,Andel 0-17-årige,2011,23.7,Vejle Kommune
630,Andel 0-17-årige,2012,23.5,Vejle Kommune
630,Andel 0-17-årige,2013,23.2,Vejle Kommune
630,Andel 0-17-årige,2014,22.9,Vejle Kommune
630,Andel 0-17-årige,2015,22.5,Vejle Kommune
630,Andel 0-17-årige,2016,22.3,Vejle Kommune
630,Andel 0-17-årige,2017,22.2,Vejle Kommune
630,Andel 0-17-årige,2018,22.0,Vejle Kommune
630,Andel 0-17-årige,2019,21.7,Vejle Kommune
630,Andel 0-17-årige,2020,21.6,Vejle Kommune
615,Andel 0-17-årige,2010,22.7,Horsens Kommune
615,Andel 0-17-årige,2011,22.6,Horsens Kommune
615,Andel 0-17-årige,2012,22.3,Horsens Kommune
615,Andel 0-17-årige,2013,22.2,Horsens Kommune
615,Andel 0-17-årige,2014,22.0,Horsens Kommune
615,Andel 0-17-årige,2015,21.7,Horsens Kommune
615,Andel 0-17-årige,2016,21.6,Horsens Kommune
615,Andel 0-17-årige,2017,21.5,Horsens Kommune
615,Andel 0-17-årige,2018,21.4,Horsens Kommune
615,Andel 0-17-årige,2019,21.3,Horsens Kommune
615,Andel 0-17-årige,2020,21.3,Horsens Kommune
657,Andel 0-17-årige,2010,23.5,Herning Kommune
657,Andel 0-17-årige,2011,23.3,Herning Kommune
657,Andel 0-17-årige,2012,23.1,Herning Kommune
657,Andel 0-17-årige,2013,22.8,Herning Kommune
657,Andel 0-17-årige,2014,22.5,Herning Kommune
657,Andel 0-17-årige,2015,22.3,Herning Kommune
657,Andel 0-17-årige,2016,22.0,Herning Kommune
657,Andel 0-17-årige,2017,21.8,Herning Kommune
657,Andel 0-17-årige,2018,21.6,Herning Kommune
657,Andel 0-17-årige,2019,21.4,Herning Kommune
657,Andel 0-17-årige,2020,21.2,Herning Kommune
661,Andel 0-17-årige,2010,23.3,Holstebro Kommune
661,Andel 0-17-årige,2011,23.0,Holstebro Kommune
661,Andel 0-17-årige,2012,22.9,Holstebro Kommune
661,Andel 0-17-årige,2013,22.6,Holstebro Kommune
661,Andel 0-17-årige,2014,22.4,Holstebro Kommune
661,Andel 0-17-årige,2015,22.0,Holstebro Kommune
661,Andel 0-17-årige,2016,21.9,Holstebro Kommune
661,Andel 0-17-årige,2017,21.8,Holstebro Kommune
661,Andel 0-17-årige,2018,21.8,Holstebro Kommune
661,Andel 0-17-årige,2019,21.5,Holstebro Kommune
661,Andel 0-17-årige,2020,21.4,Holstebro Kommune
665,Andel 0-17-årige,2010,22.7,Lemvig Kommune
665,Andel 0-17-årige,2011,22.3,Lemvig Kommune
665,Andel 0-17-årige,2012,21.9,Lemvig Kommune
665,Andel 0-17-årige,2013,21.2,Lemvig Kommune
665,Andel 0-17-årige,2014,20.7,Lemvig Kommune
665,Andel 0-17-årige,2015,20.1,Lemvig Kommune
665,Andel 0-17-årige,2016,19.6,Lemvig Kommune
665,Andel 0-17-årige,2017,19.1,Lemvig Kommune
665,Andel 0-17-årige,2018,18.7,Lemvig Kommune
665,Andel 0-17-årige,2019,18.5,Lemvig Kommune
665,Andel 0-17-årige,2020,18.1,Lemvig Kommune
671,Andel 0-17-årige,2010,22.9,Struer Kommune
671,Andel 0-17-årige,2011,22.6,Struer Kommune
671,Andel 0-17-årige,2012,22.3,Struer Kommune
671,Andel 0-17-årige,2013,21.8,Struer Kommune
671,Andel 0-17-årige,2014,21.3,Struer Kommune
671,Andel 0-17-årige,2015,20.9,Struer Kommune
671,Andel 0-17-årige,2016,20.7,Struer Kommune
671,Andel 0-17-årige,2017,20.3,Struer Kommune
671,Andel 0-17-årige,2018,20.0,Struer Kommune
671,Andel 0-17-årige,2019,19.4,Struer Kommune
671,Andel 0-17-årige,2020,19.0,Struer Kommune
706,Andel 0-17-årige,2010,22.9,Syddjurs Kommune
706,Andel 0-17-årige,2011,22.6,Syddjurs Kommune
706,Andel 0-17-årige,2012,22.3,Syddjurs Kommune
706,Andel 0-17-årige,2013,21.9,Syddjurs Kommune
706,Andel 0-17-årige,2014,21.5,Syddjurs Kommune
706,Andel 0-17-årige,2015,20.9,Syddjurs Kommune
706,Andel 0-17-årige,2016,20.5,Syddjurs Kommune
706,Andel 0-17-årige,2017,20.2,Syddjurs Kommune
706,Andel 0-17-årige,2018,20.0,Syddjurs Kommune
706,Andel 0-17-årige,2019,19.8,Syddjurs Kommune
706,Andel 0-17-årige,2020,19.6,Syddjurs Kommune
707,Andel 0-17-årige,2010,21.0,Norddjurs Kommune
707,Andel 0-17-årige,2011,20.6,Norddjurs Kommune
707,Andel 0-17-årige,2012,20.3,Norddjurs Kommune
707,Andel 0-17-årige,2013,19.9,Norddjurs Kommune
707,Andel 0-17-årige,2014,19.2,Norddjurs Kommune
707,Andel 0-17-årige,2015,18.8,Norddjurs Kommune
707,Andel 0-17-årige,2016,18.5,Norddjurs Kommune
707,Andel 0-17-årige,2017,18.2,Norddjurs Kommune
707,Andel 0-17-årige,2018,18.0,Norddjurs Kommune
707,Andel 0-17-årige,2019,17.9,Norddjurs Kommune
707,Andel 0-17-årige,2020,17.4,Norddjurs Kommune
710,Andel 0-17-årige,2010,26.8,Favrskov Kommune
710,Andel 0-17-årige,2011,26.6,Favrskov Kommune
710,Andel 0-17-årige,2012,26.3,Favrskov Kommune
710,Andel 0-17-årige,2013,25.9,Favrskov Kommune
710,Andel 0-17-årige,2014,25.5,Favrskov Kommune
710,Andel 0-17-årige,2015,25.2,Favrskov Kommune
710,Andel 0-17-årige,2016,24.8,Favrskov Kommune
710,Andel 0-17-årige,2017,24.7,Favrskov Kommune
710,Andel 0-17-årige,2018,24.5,Favrskov Kommune
710,Andel 0-17-årige,2019,24.2,Favrskov Kommune
710,Andel 0-17-årige,2020,24.1,Favrskov Kommune
727,Andel 0-17-årige,2010,23.8,Odder Kommune
727,Andel 0-17-årige,2011,23.6,Odder Kommune
727,Andel 0-17-årige,2012,23.2,Odder Kommune
727,Andel 0-17-årige,2013,22.8,Odder Kommune
727,Andel 0-17-årige,2014,22.3,Odder Kommune
727,Andel 0-17-årige,2015,21.9,Odder Kommune
727,Andel 0-17-årige,2016,21.6,Odder Kommune
727,Andel 0-17-årige,2017,21.7,Odder Kommune
727,Andel 0-17-årige,2018,21.4,Odder Kommune
727,Andel 0-17-årige,2019,21.3,Odder Kommune
727,Andel 0-17-årige,2020,21.1,Odder Kommune
730,Andel 0-17-årige,2010,22.1,Randers Kommune
730,Andel 0-17-årige,2011,22.0,Randers Kommune
730,Andel 0-17-årige,2012,21.8,Randers Kommune
730,Andel 0-17-årige,2013,21.5,Randers Kommune
730,Andel 0-17-årige,2014,21.2,Randers Kommune
730,Andel 0-17-årige,2015,20.9,Randers Kommune
730,Andel 0-17-årige,2016,20.6,Randers Kommune
730,Andel 0-17-årige,2017,20.4,Randers Kommune
730,Andel 0-17-årige,2018,20.3,Randers Kommune
730,Andel 0-17-årige,2019,20.1,Randers Kommune
730,Andel 0-17-årige,2020,20.0,Randers Kommune
740,Andel 0-17-årige,2010,24.4,Silkeborg Kommune
740,Andel 0-17-årige,2011,24.3,Silkeborg Kommune
740,Andel 0-17-årige,2012,24.1,Silkeborg Kommune
740,Andel 0-17-årige,2013,23.8,Silkeborg Kommune
740,Andel 0-17-årige,2014,23.5,Silkeborg Kommune
740,Andel 0-17-årige,2015,23.1,Silkeborg Kommune
740,Andel 0-17-årige,2016,22.9,Silkeborg Kommune
740,Andel 0-17-årige,2017,22.6,Silkeborg Kommune
740,Andel 0-17-årige,2018,22.4,Silkeborg Kommune
740,Andel 0-17-årige,2019,22.2,Silkeborg Kommune
740,Andel 0-17-årige,2020,22.2,Silkeborg Kommune
741,Andel 0-17-årige,2010,18.8,Samsø Kommune
741,Andel 0-17-årige,2011,17.6,Samsø Kommune
741,Andel 0-17-årige,2012,17.7,Samsø Kommune
741,Andel 0-17-årige,2013,16.9,Samsø Kommune
741,Andel 0-17-årige,2014,16.6,Samsø Kommune
741,Andel 0-17-årige,2015,16.1,Samsø Kommune
741,Andel 0-17-årige,2016,15.4,Samsø Kommune
741,Andel 0-17-årige,2017,14.9,Samsø Kommune
741,Andel 0-17-årige,2018,15.1,Samsø Kommune
741,Andel 0-17-årige,2019,14.9,Samsø Kommune
741,Andel 0-17-årige,2020,14.5,Samsø Kommune
746,Andel 0-17-årige,2010,26.8,Skanderborg Kommune
746,Andel 0-17-årige,2011,26.7,Skanderborg Kommune
746,Andel 0-17-årige,2012,26.5,Skanderborg Kommune
746,Andel 0-17-årige,2013,26.2,Skanderborg Kommune
746,Andel 0-17-årige,2014,25.8,Skanderborg Kommune
746,Andel 0-17-årige,2015,25.5,Skanderborg Kommune
746,Andel 0-17-årige,2016,25.4,Skanderborg Kommune
746,Andel 0-17-årige,2017,25.2,Skanderborg Kommune
746,Andel 0-17-årige,2018,25.2,Skanderborg Kommune
746,Andel 0-17-årige,2019,25.1,Skanderborg Kommune
746,Andel 0-17-årige,2020,25.1,Skanderborg Kommune
751,Andel 0-17-årige,2010,20.1,Aarhus Kommune
751,Andel 0-17-årige,2011,19.8,Aarhus Kommune
751,Andel 0-17-årige,2012,19.6,Aarhus Kommune
751,Andel 0-17-årige,2013,19.3,Aarhus Kommune
751,Andel 0-17-årige,2014,19.0,Aarhus Kommune
751,Andel 0-17-årige,2015,18.9,Aarhus Kommune
751,Andel 0-17-årige,2016,18.8,Aarhus Kommune
751,Andel 0-17-årige,2017,18.7,Aarhus Kommune
751,Andel 0-17-årige,2018,18.6,Aarhus Kommune
751,Andel 0-17-årige,2019,18.4,Aarhus Kommune
751,Andel 0-17-årige,2020,18.3,Aarhus Kommune
756,Andel 0-17-årige,2010,24.2,Ikast-Brande Kommune
756,Andel 0-17-årige,2011,24.0,Ikast-Brande Kommune
756,Andel 0-17-årige,2012,23.9,Ikast-Brande Kommune
756,Andel 0-17-årige,2013,23.6,Ikast-Brande Kommune
756,Andel 0-17-årige,2014,23.2,Ikast-Brande Kommune
756,Andel 0-17-årige,2015,22.9,Ikast-Brande Kommune
756,Andel 0-17-årige,2016,22.6,Ikast-Brande Kommune
756,Andel 0-17-årige,2017,22.5,Ikast-Brande Kommune
756,Andel 0-17-årige,2018,22.3,Ikast-Brande Kommune
756,Andel 0-17-årige,2019,22.1,Ikast-Brande Kommune
756,Andel 0-17-årige,2020,21.8,Ikast-Brande Kommune
760,Andel 0-17-årige,2010,24.2,Ringkøbing-Skjern Kommune
760,Andel 0-17-årige,2011,23.9,Ringkøbing-Skjern Kommune
760,Andel 0-17-årige,2012,23.6,Ringkøbing-Skjern Kommune
760,Andel 0-17-årige,2013,23.0,Ringkøbing-Skjern Kommune
760,Andel 0-17-årige,2014,22.8,Ringkøbing-Skjern Kommune
760,Andel 0-17-årige,2015,22.4,Ringkøbing-Skjern Kommune
760,Andel 0-17-årige,2016,22.0,Ringkøbing-Skjern Kommune
760,Andel 0-17-årige,2017,21.9,Ringkøbing-Skjern Kommune
760,Andel 0-17-årige,2018,21.6,Ringkøbing-Skjern Kommune
760,Andel 0-17-årige,2019,21.5,Ringkøbing-Skjern Kommune
760,Andel 0-17-årige,2020,21.0,Ringkøbing-Skjern Kommune
766,Andel 0-17-årige,2010,25.4,Hedensted Kommune
766,Andel 0-17-årige,2011,25.1,Hedensted Kommune
766,Andel 0-17-årige,2012,24.8,Hedensted Kommune
766,Andel 0-17-årige,2013,24.3,Hedensted Kommune
766,Andel 0-17-årige,2014,23.9,Hedensted Kommune
766,Andel 0-17-årige,2015,23.6,Hedensted Kommune
766,Andel 0-17-årige,2016,23.1,Hedensted Kommune
766,Andel 0-17-årige,2017,23.0,Hedensted Kommune
766,Andel 0-17-årige,2018,22.6,Hedensted Kommune
766,Andel 0-17-årige,2019,22.2,Hedensted Kommune
766,Andel 0-17-årige,2020,21.9,Hedensted Kommune
779,Andel 0-17-årige,2010,22.7,Skive Kommune
779,Andel 0-17-årige,2011,22.3,Skive Kommune
779,Andel 0-17-årige,2012,21.9,Skive Kommune
779,Andel 0-17-årige,2013,21.5,Skive Kommune
779,Andel 0-17-årige,2014,21.1,Skive Kommune
779,Andel 0-17-årige,2015,20.7,Skive Kommune
779,Andel 0-17-årige,2016,20.5,Skive Kommune
779,Andel 0-17-årige,2017,20.2,Skive Kommune
779,Andel 0-17-årige,2018,19.7,Skive Kommune
779,Andel 0-17-årige,2019,19.3,Skive Kommune
779,Andel 0-17-årige,2020,19.0,Skive Kommune
791,Andel 0-17-årige,2010,23.7,Viborg Kommune
791,Andel 0-17-årige,2011,23.5,Viborg Kommune
791,Andel 0-17-årige,2012,23.4,Viborg Kommune
791,Andel 0-17-årige,2013,23.2,Viborg Kommune
791,Andel 0-17-årige,2014,22.9,Viborg Kommune
791,Andel 0-17-årige,2015,22.5,Viborg Kommune
791,Andel 0-17-årige,2016,22.3,Viborg Kommune
791,Andel 0-17-årige,2017,22.2,Viborg Kommune
791,Andel 0-17-årige,2018,22.0,Viborg Kommune
791,Andel 0-17-årige,2019,21.8,Viborg Kommune
791,Andel 0-17-årige,2020,21.7,Viborg Kommune
773,Andel 0-17-årige,2010,21.4,Morsø Kommune
773,Andel 0-17-årige,2011,21.2,Morsø Kommune
773,Andel 0-17-årige,2012,21.1,Morsø Kommune
773,Andel 0-17-årige,2013,20.5,Morsø Kommune
773,Andel 0-17-årige,2014,20.1,Morsø Kommune
773,Andel 0-17-årige,2015,19.8,Morsø Kommune
773,Andel 0-17-årige,2016,19.5,Morsø Kommune
773,Andel 0-17-årige,2017,19.4,Morsø Kommune
773,Andel 0-17-årige,2018,19.0,Morsø Kommune
773,Andel 0-17-årige,2019,18.9,Morsø Kommune
773,Andel 0-17-årige,2020,18.8,Morsø Kommune
787,Andel 0-17-årige,2010,22.5,Thisted Kommune
787,Andel 0-17-årige,2011,22.2,Thisted Kommune
787,Andel 0-17-årige,2012,21.8,Thisted Kommune
787,Andel 0-17-årige,2013,21.4,Thisted Kommune
787,Andel 0-17-årige,2014,20.9,Thisted Kommune
