KommuneNr,IndicatorType,Year,Value
260,Andel 25-64-årige med videregående uddannelse,2010,19.0
260,Andel 25-64-årige med videregående uddannelse,2011,19.5
260,Andel 25-64-årige med videregående uddannelse,2012,19.6
260,Andel 25-64-årige med videregående uddannelse,2013,20.1
260,Andel 25-64-årige med videregående uddannelse,2014,20.3
260,Andel 25-64-årige med videregående uddannelse,2015,20.9
260,Andel 25-64-årige med videregående uddannelse,2016,21.2
260,Andel 25-64-årige med videregående uddannelse,2017,21.5
260,Andel 25-64-årige med videregående uddannelse,2018,21.6
260,Andel 25-64-årige med videregående uddannelse,2019,22.0
260,Andel 25-64-årige med videregående uddannelse,2020,-1.0
270,Andel 25-64-årige med videregående uddannelse,2010,23.0
270,Andel 25-64-årige med videregående uddannelse,2011,23.5
270,Andel 25-64-årige med videregående uddannelse,2012,23.9
270,Andel 25-64-årige med videregående uddannelse,2013,24.4
270,Andel 25-64-årige med videregående uddannelse,2014,24.9
270,Andel 25-64-årige med videregående uddannelse,2015,25.2
270,Andel 25-64-årige med videregående uddannelse,2016,26.0
270,Andel 25-64-årige med videregående uddannelse,2017,26.4
270,Andel 25-64-årige med videregående uddannelse,2018,26.5
270,Andel 25-64-årige med videregående uddannelse,2019,27.2
270,Andel 25-64-årige med videregående uddannelse,2020,-1.0
400,Andel 25-64-årige med videregående uddannelse,2010,17.9
400,Andel 25-64-årige med videregående uddannelse,2011,18.4
400,Andel 25-64-årige med videregående uddannelse,2012,18.7
400,Andel 25-64-årige med videregående uddannelse,2013,19.2
400,Andel 25-64-årige med videregående uddannelse,2014,19.4
400,Andel 25-64-årige med videregående uddannelse,2015,19.9
400,Andel 25-64-årige med videregående uddannelse,2016,20.4
400,Andel 25-64-årige med videregående uddannelse,2017,21.1
400,Andel 25-64-årige med videregående uddannelse,2018,21.9
400,Andel 25-64-årige med videregående uddannelse,2019,22.5
400,Andel 25-64-årige med videregående uddannelse,2020,-1.0
253,Andel 25-64-årige med videregående uddannelse,2010,20.5
253,Andel 25-64-årige med videregående uddannelse,2011,21.1
253,Andel 25-64-årige med videregående uddannelse,2012,21.7
253,Andel 25-64-årige med videregående uddannelse,2013,22.3
253,Andel 25-64-årige med videregående uddannelse,2014,22.9
253,Andel 25-64-årige med videregående uddannelse,2015,23.6
253,Andel 25-64-årige med videregående uddannelse,2016,24.5
253,Andel 25-64-årige med videregående uddannelse,2017,25.7
253,Andel 25-64-årige med videregående uddannelse,2018,26.4
253,Andel 25-64-årige med videregående uddannelse,2019,27.0
253,Andel 25-64-årige med videregående uddannelse,2020,-1.0
259,Andel 25-64-årige med videregående uddannelse,2010,19.7
259,Andel 25-64-årige med videregående uddannelse,2011,20.2
259,Andel 25-64-årige med videregående uddannelse,2012,20.8
259,Andel 25-64-årige med videregående uddannelse,2013,21.4
259,Andel 25-64-årige med videregående uddannelse,2014,21.8
259,Andel 25-64-årige med videregående uddannelse,2015,22.4
259,Andel 25-64-årige med videregående uddannelse,2016,23.1
259,Andel 25-64-årige med videregående uddannelse,2017,23.7
259,Andel 25-64-årige med videregående uddannelse,2018,24.5
259,Andel 25-64-årige med videregående uddannelse,2019,25.5
259,Andel 25-64-årige med videregående uddannelse,2020,-1.0
265,Andel 25-64-årige med videregående uddannelse,2010,32.0
265,Andel 25-64-årige med videregående uddannelse,2011,32.9
265,Andel 25-64-årige med videregående uddannelse,2012,33.6
265,Andel 25-64-årige med videregående uddannelse,2013,34.2
265,Andel 25-64-årige med videregående uddannelse,2014,34.8
265,Andel 25-64-årige med videregående uddannelse,2015,35.5
265,Andel 25-64-årige med videregående uddannelse,2016,36.5
265,Andel 25-64-årige med videregående uddannelse,2017,37.3
265,Andel 25-64-årige med videregående uddannelse,2018,37.8
265,Andel 25-64-årige med videregående uddannelse,2019,38.4
265,Andel 25-64-årige med videregående uddannelse,2020,-1.0
269,Andel 25-64-årige med videregående uddannelse,2010,22.6
269,Andel 25-64-årige med videregående uddannelse,2011,23.4
269,Andel 25-64-årige med videregående uddannelse,2012,24.3
269,Andel 25-64-årige med videregående uddannelse,2013,24.8
269,Andel 25-64-årige med videregående uddannelse,2014,25.5
269,Andel 25-64-årige med videregående uddannelse,2015,26.1
269,Andel 25-64-årige med videregående uddannelse,2016,26.9
269,Andel 25-64-årige med videregående uddannelse,2017,28.0
269,Andel 25-64-årige med videregående uddannelse,2018,28.9
269,Andel 25-64-årige med videregående uddannelse,2019,29.9
269,Andel 25-64-årige med videregående uddannelse,2020,-1.0
306,Andel 25-64-årige med videregående uddannelse,2010,16.5
306,Andel 25-64-årige med videregående uddannelse,2011,16.9
306,Andel 25-64-årige med videregående uddannelse,2012,16.9
306,Andel 25-64-årige med videregående uddannelse,2013,17.1
306,Andel 25-64-årige med videregående uddannelse,2014,17.3
306,Andel 25-64-årige med videregående uddannelse,2015,17.5
306,Andel 25-64-årige med videregående uddannelse,2016,18.0
306,Andel 25-64-årige med videregående uddannelse,2017,18.4
306,Andel 25-64-årige med videregående uddannelse,2018,18.3
306,Andel 25-64-årige med videregående uddannelse,2019,18.6
306,Andel 25-64-årige med videregående uddannelse,2020,-1.0
316,Andel 25-64-årige med videregående uddannelse,2010,22.5
316,Andel 25-64-årige med videregående uddannelse,2011,22.8
316,Andel 25-64-årige med videregående uddannelse,2012,23.2
316,Andel 25-64-årige med videregående uddannelse,2013,23.5
316,Andel 25-64-årige med videregående uddannelse,2014,23.7
316,Andel 25-64-årige med videregående uddannelse,2015,24.0
316,Andel 25-64-årige med videregående uddannelse,2016,24.5
316,Andel 25-64-årige med videregående uddannelse,2017,24.9
316,Andel 25-64-årige med videregående uddannelse,2018,25.2
316,Andel 25-64-årige med videregående uddannelse,2019,25.6
316,Andel 25-64-årige med videregående uddannelse,2020,-1.0
320,Andel 25-64-årige med videregående uddannelse,2010,18.1
320,Andel 25-64-årige med videregående uddannelse,2011,18.4
320,Andel 25-64-årige med videregående uddannelse,2012,18.6
320,Andel 25-64-årige med videregående uddannelse,2013,18.6
320,Andel 25-64-årige med videregående uddannelse,2014,18.6
320,Andel 25-64-årige med videregående uddannelse,2015,18.8
320,Andel 25-64-årige med videregående uddannelse,2016,19.0
320,Andel 25-64-årige med videregående uddannelse,2017,19.4
320,Andel 25-64-årige med videregående uddannelse,2018,19.7
320,Andel 25-64-årige med videregående uddannelse,2019,20.3
320,Andel 25-64-årige med videregående uddannelse,2020,-1.0
326,Andel 25-64-årige med videregående uddannelse,2010,16.5
326,Andel 25-64-årige med videregående uddannelse,2011,16.5
326,Andel 25-64-årige med videregående uddannelse,2012,16.7
326,Andel 25-64-årige med videregående uddannelse,2013,17.1
326,Andel 25-64-årige med videregående uddannelse,2014,17.2
326,Andel 25-64-årige med videregående uddannelse,2015,17.5
326,Andel 25-64-årige med videregående uddannelse,2016,17.9
326,Andel 25-64-årige med videregående uddannelse,2017,18.3
326,Andel 25-64-årige med videregående uddannelse,2018,18.7
326,Andel 25-64-årige med videregående uddannelse,2019,18.8
326,Andel 25-64-årige med videregående uddannelse,2020,-1.0
329,Andel 25-64-årige med videregående uddannelse,2010,19.5
329,Andel 25-64-årige med videregående uddannelse,2011,19.9
329,Andel 25-64-årige med videregående uddannelse,2012,20.3
329,Andel 25-64-årige med videregående uddannelse,2013,20.6
329,Andel 25-64-årige med videregående uddannelse,2014,21.1
329,Andel 25-64-årige med videregående uddannelse,2015,21.7
329,Andel 25-64-årige med videregående uddannelse,2016,22.5
329,Andel 25-64-årige med videregående uddannelse,2017,23.1
329,Andel 25-64-årige med videregående uddannelse,2018,23.4
329,Andel 25-64-årige med videregående uddannelse,2019,23.9
329,Andel 25-64-årige med videregående uddannelse,2020,-1.0
330,Andel 25-64-årige med videregående uddannelse,2010,19.0
330,Andel 25-64-årige med videregående uddannelse,2011,19.4
330,Andel 25-64-årige med videregående uddannelse,2012,19.7
330,Andel 25-64-årige med videregående uddannelse,2013,20.1
330,Andel 25-64-årige med videregående uddannelse,2014,20.4
330,Andel 25-64-årige med videregående uddannelse,2015,20.9
330,Andel 25-64-årige med videregående uddannelse,2016,21.5
330,Andel 25-64-årige med videregående uddannelse,2017,22.1
330,Andel 25-64-årige med videregående uddannelse,2018,22.5
330,Andel 25-64-årige med videregående uddannelse,2019,23.0
330,Andel 25-64-årige med videregående uddannelse,2020,-1.0
336,Andel 25-64-årige med videregående uddannelse,2010,18.3
336,Andel 25-64-årige med videregående uddannelse,2011,18.6
336,Andel 25-64-årige med videregående uddannelse,2012,18.6
336,Andel 25-64-årige med videregående uddannelse,2013,18.7
336,Andel 25-64-årige med videregående uddannelse,2014,19.0
336,Andel 25-64-årige med videregående uddannelse,2015,19.7
336,Andel 25-64-årige med videregående uddannelse,2016,20.1
336,Andel 25-64-årige med videregående uddannelse,2017,20.8
336,Andel 25-64-årige med videregående uddannelse,2018,21.5
336,Andel 25-64-årige med videregående uddannelse,2019,22.2
336,Andel 25-64-årige med videregående uddannelse,2020,-1.0
340,Andel 25-64-årige med videregående uddannelse,2010,22.5
340,Andel 25-64-årige med videregående uddannelse,2011,22.7
340,Andel 25-64-årige med videregående uddannelse,2012,22.9
340,Andel 25-64-årige med videregående uddannelse,2013,23.2
340,Andel 25-64-årige med videregående uddannelse,2014,23.8
340,Andel 25-64-årige med videregående uddannelse,2015,24.6
340,Andel 25-64-årige med videregående uddannelse,2016,25.2
340,Andel 25-64-årige med videregående uddannelse,2017,25.8
340,Andel 25-64-årige med videregående uddannelse,2018,26.2
340,Andel 25-64-årige med videregående uddannelse,2019,26.7
340,Andel 25-64-årige med videregående uddannelse,2020,-1.0
350,Andel 25-64-årige med videregående uddannelse,2010,26.6
350,Andel 25-64-årige med videregående uddannelse,2011,27.1
350,Andel 25-64-årige med videregående uddannelse,2012,27.7
350,Andel 25-64-årige med videregående uddannelse,2013,28.1
350,Andel 25-64-årige med videregående uddannelse,2014,28.4
350,Andel 25-64-årige med videregående uddannelse,2015,29.1
350,Andel 25-64-årige med videregående uddannelse,2016,29.5
350,Andel 25-64-årige med videregående uddannelse,2017,30.4
350,Andel 25-64-årige med videregående uddannelse,2018,31.1
350,Andel 25-64-årige med videregående uddannelse,2019,31.7
350,Andel 25-64-årige med videregående uddannelse,2020,-1.0
360,Andel 25-64-årige med videregående uddannelse,2010,13.7
360,Andel 25-64-årige med videregående uddannelse,2011,13.9
360,Andel 25-64-årige med videregående uddannelse,2012,13.9
360,Andel 25-64-årige med videregående uddannelse,2013,14.1
360,Andel 25-64-årige med videregående uddannelse,2014,14.4
360,Andel 25-64-årige med videregående uddannelse,2015,14.9
360,Andel 25-64-årige med videregående uddannelse,2016,15.1
360,Andel 25-64-årige med videregående uddannelse,2017,15.3
360,Andel 25-64-årige med videregående uddannelse,2018,15.3
360,Andel 25-64-årige med videregående uddannelse,2019,15.3
360,Andel 25-64-årige med videregående uddannelse,2020,-1.0
370,Andel 25-64-årige med videregående uddannelse,2010,21.2
370,Andel 25-64-årige med videregående uddannelse,2011,21.3
370,Andel 25-64-årige med videregående uddannelse,2012,21.6
370,Andel 25-64-årige med videregående uddannelse,2013,22.0
370,Andel 25-64-årige med videregående uddannelse,2014,22.3
370,Andel 25-64-årige med videregående uddannelse,2015,22.8
370,Andel 25-64-årige med videregående uddannelse,2016,23.2
370,Andel 25-64-årige med videregående uddannelse,2017,23.6
370,Andel 25-64-årige med videregående uddannelse,2018,24.2
370,Andel 25-64-årige med videregående uddannelse,2019,24.6
370,Andel 25-64-årige med videregående uddannelse,2020,-1.0
376,Andel 25-64-årige med videregående uddannelse,2010,18.4
376,Andel 25-64-årige med videregående uddannelse,2011,18.9
376,Andel 25-64-årige med videregående uddannelse,2012,19.2
376,Andel 25-64-årige med videregående uddannelse,2013,19.4
376,Andel 25-64-årige med videregående uddannelse,2014,19.8
376,Andel 25-64-årige med videregående uddannelse,2015,20.0
376,Andel 25-64-årige med videregående uddannelse,2016,20.4
376,Andel 25-64-årige med videregående uddannelse,2017,20.9
376,Andel 25-64-årige med videregående uddannelse,2018,21.1
376,Andel 25-64-årige med videregående uddannelse,2019,21.6
376,Andel 25-64-årige med videregående uddannelse,2020,-1.0
390,Andel 25-64-årige med videregående uddannelse,2010,20.4
390,Andel 25-64-årige med videregående uddannelse,2011,20.7
390,Andel 25-64-årige med videregående uddannelse,2012,20.8
390,Andel 25-64-årige med videregående uddannelse,2013,21.1
390,Andel 25-64-årige med videregående uddannelse,2014,21.5
390,Andel 25-64-årige med videregående uddannelse,2015,22.0
390,Andel 25-64-årige med videregående uddannelse,2016,22.3
390,Andel 25-64-årige med videregående uddannelse,2017,22.5
390,Andel 25-64-årige med videregående uddannelse,2018,22.9
390,Andel 25-64-årige med videregående uddannelse,2019,23.4
390,Andel 25-64-årige med videregående uddannelse,2020,-1.0
410,Andel 25-64-årige med videregående uddannelse,2010,23.1
410,Andel 25-64-årige med videregående uddannelse,2011,23.9
410,Andel 25-64-årige med videregående uddannelse,2012,24.3
410,Andel 25-64-årige med videregående uddannelse,2013,24.8
410,Andel 25-64-årige med videregående uddannelse,2014,25.1
410,Andel 25-64-årige med videregående uddannelse,2015,25.9
410,Andel 25-64-årige med videregående uddannelse,2016,26.5
410,Andel 25-64-årige med videregående uddannelse,2017,27.1
410,Andel 25-64-årige med videregående uddannelse,2018,27.6
410,Andel 25-64-årige med videregående uddannelse,2019,28.3
410,Andel 25-64-årige med videregående uddannelse,2020,-1.0
420,Andel 25-64-årige med videregående uddannelse,2010,19.7
420,Andel 25-64-årige med videregående uddannelse,2011,20.0
420,Andel 25-64-årige med videregående uddannelse,2012,20.1
420,Andel 25-64-årige med videregående uddannelse,2013,20.7
420,Andel 25-64-årige med videregående uddannelse,2014,21.1
420,Andel 25-64-årige med videregående uddannelse,2015,21.4
420,Andel 25-64-årige med videregående uddannelse,2016,22.1
420,Andel 25-64-årige med videregående uddannelse,2017,22.6
420,Andel 25-64-årige med videregående uddannelse,2018,22.7
420,Andel 25-64-årige med videregående uddannelse,2019,23.1
420,Andel 25-64-årige med videregående uddannelse,2020,-1.0
430,Andel 25-64-årige med videregående uddannelse,2010,20.0
430,Andel 25-64-årige med videregående uddannelse,2011,20.4
430,Andel 25-64-årige med videregående uddannelse,2012,20.7
430,Andel 25-64-årige med videregående uddannelse,2013,20.9
430,Andel 25-64-årige med videregående uddannelse,2014,21.2
430,Andel 25-64-årige med videregående uddannelse,2015,21.5
430,Andel 25-64-årige med videregående uddannelse,2016,22.0
430,Andel 25-64-årige med videregående uddannelse,2017,22.5
430,Andel 25-64-årige med videregående uddannelse,2018,22.9
430,Andel 25-64-årige med videregående uddannelse,2019,23.4
430,Andel 25-64-årige med videregående uddannelse,2020,-1.0
440,Andel 25-64-årige med videregående uddannelse,2010,20.3
440,Andel 25-64-årige med videregående uddannelse,2011,20.5
440,Andel 25-64-årige med videregående uddannelse,2012,20.8
440,Andel 25-64-årige med videregående uddannelse,2013,21.1
440,Andel 25-64-årige med videregående uddannelse,2014,21.4
440,Andel 25-64-årige med videregående uddannelse,2015,21.8
440,Andel 25-64-årige med videregående uddannelse,2016,22.3
440,Andel 25-64-årige med videregående uddannelse,2017,22.9
440,Andel 25-64-årige med videregående uddannelse,2018,23.2
440,Andel 25-64-årige med videregående uddannelse,2019,24.0
440,Andel 25-64-årige med videregående uddannelse,2020,-1.0
450,Andel 25-64-årige med videregående uddannelse,2010,20.2
450,Andel 25-64-årige med videregående uddannelse,2011,20.5
